FIPS,State,County,Recreational Facilities/100 People 2012,Fast Food Restaurants/1000 people 2012,Percent Obese Adults (per state) 2013,Percent Obese Adults (per county) 2010,Median Household Income 2010,Grocery Stores per 1000 people 2012
48357,TX,Ochiltree,0.0932140194,0.2796420582,30.9,29.6,50979,0.1864280388
48359,TX,Oldham,0,0.9708737864,30.9,30.4,43739,0.4854368932
48361,TX,Orange,0.0602576618,0.7712980705,30.9,32.9,45264,0.1446183882
48363,TX,Palo Pinto,0.0358989087,1.0769672602,30.9,28.1,39595,0.2512923607
48365,TX,Panola,0.0416319734,0.3330557868,30.9,31,48621,0.1665278934
48367,TX,Parker,0.0417669072,0.7016840417,30.9,31.2,57092,0.075180433
48369,TX,Parmer,0.0982028872,0.2946086615,30.9,31.8,38619,0.2946086615
48371,TX,Pecos,0,0.5121966835,30.9,29.5,39118,0.2560983418
48373,TX,Polk,0.0219029262,0.4161555984,30.9,34.2,38747,0.1314175574
48375,TX,Potter,0.07356848,0.972738791,30.9,34.2,35323,0.1307884089
48377,TX,Presidio,0.1328903654,0.7973421927,30.9,25.2,30357,0.1328903654
48379,TX,Rains,0.091382619,0.6396783332,30.9,29.3,40966,0.1827652381
48381,TX,Randall,0.0959370653,0.6555699461,30.9,25.9,57862,0.0479685326
48383,TX,Reagan,0,0.2877697842,30.9,29.5,48667,0.2877697842
48385,TX,Real,0.2968239834,0.5936479668,30.9,28.9,31490,0.2968239834
48387,TX,Red River,0,0.3151095006,30.9,31.5,32128,0.2363321254
48389,TX,Reeves,0,0.2898970865,30.9,30.9,32623,0.1449485433
48391,TX,Refugio,0,1.2398401984,30.9,29.9,39582,0.4132800661
48393,TX,Roberts,0,0,30.9,28.6,58372,1.1709601874
48395,TX,Robertson,0.1208824418,0.4230885464,30.9,31.4,36935,0.2417648837
48397,TX,Rockwall,0.120451452,0.8070247287,30.9,27.7,81113,0.0722708712
48399,TX,Runnels,0,0.6699205666,30.9,32.6,32628,0.2871088142
48401,TX,Rusk,0.0185096065,0.5552881946,30.9,35.2,43318,0.1295672454
48403,TX,Sabine,0,0.287549123,30.9,32,34034,0.1916994153
48405,TX,San Augustine,0,0.1134044001,30.9,29.1,31729,0.1134044001
48407,TX,San Jacinto,0,0.1474600015,30.9,30.4,42770,0.1474600015
48409,TX,San Patricio,0.0609756098,0.7926829268,30.9,29.2,44307,0.137195122
48411,TX,San Saba,0,0.6664445185,30.9,29.9,34264,0.4998333889
48413,TX,Schleicher,0,0,30.9,29.8,32831,0.306372549
48415,TX,Scurry,0.1167815018,1.1678150181,30.9,29.5,44063,0.1167815018
48417,TX,Shackelford,0,0.5959475566,30.9,31.4,42685,0.2979737783
48419,TX,Shelby,0.076866905,0.3074676198,30.9,33.6,34490,0.2306007149
48421,TX,Sherman,0,0.325414904,30.9,29.6,41518,0.650829808
48423,TX,Smith,0.0931007676,0.819286755,30.9,28.2,44249,0.097755806
48425,TX,Somervell,0,0.9304489416,30.9,28.4,49582,0.3489183531
48427,TX,Starr,0,0.3732857259,30.9,29.3,24497,0.1298385133
48429,TX,Stephens,0,0.6339814032,30.9,29.3,38002,0.1056635672
48431,TX,Sterling,0,0.8396305626,30.9,29.2,49064,0.8396305626
48433,TX,Stonewall,0,0.6779661017,30.9,28.7,36687,0.6779661017
48435,TX,Sutton,0,1.0126582278,30.9,29,51386,0.253164557
48437,TX,Swisher,0,0.2534533012,30.9,28.2,33786,0.1267266506
48439,TX,Tarrant,0.0723345387,0.7568532986,30.9,27.9,52482,0.1271173144
48441,TX,Taylor,0.1123822796,0.9440111483,30.9,28.2,41558,0.0899058236
48443,TX,Terrell,0,1.0905125409,30.9,28.3,35683,0
48445,TX,Terry,0.0792832792,0.6342662333,30.9,31.9,34495,0.0792832792
48447,TX,Throckmorton,0,0,30.9,29,37273,0.624609619
48449,TX,Titus,0.0918470441,0.6735449897,30.9,30.5,37818,0.2755411322
48451,TX,Tom Green,0.0794484512,0.7415188778,30.9,28.3,39004,0.0882760569
19125,IA,Marion,0.1196923906,0.6882312457,31.3,29.8,52845,0.2693078788
19127,IA,Marshall,0,0.5629390313,31.3,32,45911,0.2202804905
19129,IA,Mills,0.1347981398,0.1347981398,31.3,28.3,57359,0.2021972097
19131,IA,Mitchell,0.0932400932,0.372960373,31.3,27.4,47406,0.4662004662
19133,IA,Monona,0.1096010522,0.657606313,31.3,27.4,43052,0.2192021043
19135,IA,Monroe,0,0.3720699492,31.3,33.8,42631,0.2480466328
19137,IA,Montgomery,0.0946431952,0.5678591709,31.3,32.2,41068,0.2839295855
19139,IA,Muscatine,0.0932857576,0.7696075002,31.3,34,47583,0.2098929546
19141,IA,O'Brien,0.2116850127,0.7761783799,31.3,30.5,44209,0.4939316963
19143,IA,Osceola,0,0.1614726304,31.3,29.8,51042,0.3229452608
19145,IA,Page,0.0636415707,0.5727741361,31.3,32.2,40960,0.2545662827
19147,IA,Palo Alto,0,0.6469002695,31.3,28.3,43360,0.3234501348
19149,IA,Plymouth,0.0802987112,0.5219416228,31.3,33.4,61292,0.200746778
19151,IA,Pocahontas,0,0.4195804196,31.3,30.1,44225,0.4195804196
19153,IA,Polk,0.1600144238,0.7459827365,31.3,28.2,54328,0.1577606996
19155,IA,Pottawattamie,0.0861020525,0.7426302024,31.3,33.6,47870,0.1291530787
19157,IA,Poweshiek,0.1067463706,0.4803586678,31.3,29.4,48929,0.2668659266
19159,IA,Ringgold,0,0.7849293564,31.3,30,36810,0.3924646782
19161,IA,Sac,0.0984930562,0.1969861125,31.3,29.2,42888,0.4924652812
19163,IA,Scott,0.1362567314,0.7938435654,31.3,28.5,47800,0.1421809371
19165,IA,Shelby,0,0.5799983429,31.3,31.9,49056,0.1657138122
19167,IA,Sioux,0.0875452317,0.6419983658,31.3,27.4,53705,0.2626356951
19169,IA,Story,0.153609831,0.724160632,31.3,25.1,49192,0.1426377002
19171,IA,Tama,0.1140510949,0.3991788321,31.3,28.9,48833,0.2851277372
19173,IA,Taylor,0.1610824742,0.1610824742,31.3,31.2,42768,0.3221649485
19175,IA,Union,0.1588057805,0.4764173416,31.3,33.1,39977,0.1588057805
19177,IA,Van Buren,0,0.2684924151,31.3,30.2,37833,0.8054772453
19179,IA,Wapello,0.0565514901,0.7351693717,31.3,30.4,38569,0.1696544704
19181,IA,Warren,0.1492823783,0.4478471348,31.3,31,62036,0.1066302702
19183,IA,Washington,0.1825317149,0.3650634298,31.3,30.4,47118,0.1825317149
19185,IA,Wayne,0.315258512,0.315258512,31.3,31.4,35867,0.472887768
19187,IA,Webster,0.2146325759,0.6975558715,31.3,28.7,39565,0.1341453599
19189,IA,Winnebago,0.0943396226,0.5660377358,31.3,28.7,48933,0.2830188679
19191,IA,Winneshiek,0.189924505,0.4273301363,31.3,26.1,51248,0.2374056313
19193,IA,Woodbury,0.0879567644,0.9382054865,31.3,31,42672,0.1954594764
19195,IA,Worth,0,0.3989892273,31.3,29.7,46384,0.2659928182
19197,IA,Wright,0,0.6927873143,31.3,29.3,44456,0.3848818413
20001,KS,Allen,0,0.5255649824,30,34,39662,0.1501614235
20003,KS,Anderson,0,0.6315523557,30,31.6,41054,0.3789314134
20005,KS,Atchison,0.1784333551,0.7732112056,30,32,41659,0.1784333551
20007,KS,Barber,0.2057189879,0.6171569636,30,34.9,42565,0.8228759515
20009,KS,Barton,0.1451536815,0.798345248,30,34.4,43675,0.1451536815
20011,KS,Bourbon,0,0.6712760959,30,37.8,37192,0.1342552192
20013,KS,Brown,0,0.6072259893,30,34.3,40464,0.2024086631
20015,KS,Butler,0.0303826697,0.6228447294,30,33.3,55182,0.1215306789
20017,KS,Chase,0,0,30,32.2,39683,0.3627130939
20019,KS,Chautauqua,0.280033604,0,30,30.6,34772,0.280033604
20021,KS,Cherokee,0.0471120324,0.6124564214,30,37.2,36204,0.1884481297
20023,KS,Cheyenne,0,0,30,32.1,35730,1.1202389843
20025,KS,Clark,0,0.9170105456,30,31.9,41715,0.4585052728
20027,KS,Clay,0,0.3516586567,30,31.7,46421,0.2344391044
20029,KS,Cloud,0.1064169416,0.6385016495,30,32.7,37539,0.2128338832
20031,KS,Coffey,0,0.9409550694,30,35.2,49727,0.2352387673
20033,KS,Comanche,0,0,30,30.4,38207,1.0454783063
20035,KS,Cowley,0.0275573192,0.4409171076,30,34.2,39155,0.1102292769
20037,KS,Crawford,0.0508117172,0.4573054546,30,35.7,35407,0.1778410101
20039,KS,Decatur,0,0.3483106931,30,32.5,37081,0.3483106931
20041,KS,Dickinson,0.0506021658,0.5060216577,30,33.7,45037,0.2024086631
20043,KS,Doniphan,0.2543234995,0.1271617497,30,34.6,45202,0.3814852492
20045,KS,Douglas,0.0886022115,0.8860221151,30,25.1,47335,0.1417635384
20047,KS,Edwards,0,0,30,34.8,41800,0.3356831151
20049,KS,Elk,0,0.3676470588,30,33.8,32619,0
20051,KS,Ellis,0.0344198534,0.9637558944,30,29.4,42409,0.1720992669
20053,KS,Ellsworth,0,0.4619648907,30,34,41622,0.1539882969
20055,KS,Finney,0.1075268817,0.6182795699,30,33.2,46697,0.1344086022
20057,KS,Ford,0.1151012891,0.4316298343,30,34.3,43876,0.2302025783
20059,KS,Franklin,0.0386010963,0.6562186366,30,33.3,46965,0.1158032888
20061,KS,Geary,0.0263067898,0.7365901139,30,30,43691,0.0526135796
20063,KS,Gove,0.3664345914,1.4657383657,30,29.5,41263,1.0993037743
20065,KS,Graham,0,0.7757951901,30,31.7,40049,0.7757951901
20067,KS,Grant,0,0.6310740881,30,33.5,51460,0.2524296352
20069,KS,Gray,0.1658374793,0.1658374793,30,29,51828,0.3316749585
20071,KS,Greeley,0.7704160247,0.7704160247,30,30.7,47625,0.7704160247
20073,KS,Greenwood,0,0.3098853424,30,33.5,35146,0.3098853424
20075,KS,Hamilton,0,0,30,34,42586,0.3789314134
20077,KS,Harper,0,0.507528337,30,28.8,37468,0.6767044493
20079,KS,Harvey,0.0573855159,0.7460117066,30,32.5,46941,0.1721565477
20081,KS,Haskell,0,0,30,33.3,51257,0.234962406
20083,KS,Hodgeman,0,0.5094243505,30,30.1,43338,0.5094243505
20085,KS,Jackson,0,0.2974198825,30,35.7,50709,0.2230649119
20087,KS,Jefferson,0,0.3167062549,30,33.9,52592,0.1583531275
20089,KS,Jewell,0,0.6565988181,30,33.8,37640,0.9848982272
20091,KS,Johnson,0.1428793402,0.76440447,30,23.2,71389,0.1321633897
20093,KS,Kearny,0,0.7560483871,30,32.6,49426,0.252016129
20095,KS,Kingman,0,0.6358896096,30,30.9,46574,0.1271779219
20097,KS,Kiowa,0,0,30,29.3,41166,0
20099,KS,Labette,0.0469836497,0.4228528472,30,34.1,39683,0.2349182484
20101,KS,Lane,0,0.5868544601,30,36.4,44288,0.5868544601
20103,KS,Leavenworth,0.0643177813,0.4502244691,30,31.5,60848,0.0771813376
20105,KS,Lincoln,0,0,30,29.1,39442,0.3150598614
20107,KS,Linn,0,0.2118419659,30,33.7,43509,0.3177629488
20109,KS,Logan,0.3591954023,0.3591954023,30,32.1,42297,0.3591954023
20111,KS,Lyon,0.0296313856,0.6222590968,30,32.3,39258,0.2666824701
20113,KS,McPherson,0.1021937594,0.6131625562,30,30.3,54881,0.2043875187
20115,KS,Marion,0,0.3239653357,30,31.1,45899,0.4049566696
20117,KS,Marshall,0.0997804829,0.4989024147,30,33,43584,0.6984633806
20119,KS,Meade,0.2274795268,0.6824385805,30,31.3,48634,0.4549590537
20121,KS,Miami,0.0613271189,0.4599533914,30,30.7,58445,0.0919906783
20123,KS,Mitchell,0.1573564123,0.7867820614,30,28.9,42946,0.3147128245
20125,KS,Montgomery,0.1160799791,0.8996198381,30,33.8,37495,0.0870599843
20127,KS,Morris,0.1708233686,0.6832934745,30,33,44417,0.1708233686
20129,KS,Morton,0,0.6311139161,30,33.6,49526,0.6311139161
20131,KS,Nemaha,0,0.296091591,30,29.3,44056,0.592183182
20133,KS,Neosho,0.0609533098,0.3657198586,30,34.2,38363,0.3657198586
20135,KS,Ness,0,0.6518904824,30,28.7,51717,0.9778357236
20137,KS,Norton,0,0.1781895937,30,33.9,40386,0.3563791875
20139,KS,Osage,0,0.3097509602,30,36,45221,0.1858505761
20141,KS,Osborne,0,0,30,33.6,36519,0.7882291119
20143,KS,Ottawa,0,0.1646903821,30,32.7,53086,0.1646903821
20145,KS,Pawnee,0,0.7217090069,30,34.6,42658,0.1443418014
20147,KS,Phillips,0.181192245,0.7247689799,30,31.5,42071,0.7247689799
20149,KS,Pottawatomie,0,0.5380683347,30,31.9,52861,0.1793561116
20151,KS,Pratt,0.2055921053,0.9251644737,30,31.1,43987,0.3083881579
20153,KS,Rawlins,0,0,30,35.2,40211,0.78125
20155,KS,Reno,0.062075173,0.7914584562,30,32.2,41717,0.1862255191
20157,KS,Republic,0.2058460272,0.4116920543,30,29.5,38331,0.4116920543
20159,KS,Rice,0,0.7010515774,30,35.6,41687,0.4006009014
20161,KS,Riley,0.0264872596,0.6489378609,30,26.5,45523,0.1059490385
20163,KS,Rooks,0,0.3829216925,30,30.5,38487,0.5743825388
20165,KS,Rush,0,0.6211180124,30,28,38595,0
20167,KS,Russell,0,0.7198387561,30,31.3,36575,0.2879355024
20169,KS,Saline,0.1071658212,0.9644923912,30,31.9,43927,0.1428877617
20171,KS,Scott,0.4051043144,0.8102086287,30,29.5,46925,0.2025521572
20173,KS,Sedgwick,0.0734288702,0.8771773148,30,30,45996,0.1349503561
20175,KS,Seward,0,0.4671508048,30,34.4,43449,0.1274047649
20177,KS,Shawnee,0.0782162232,0.7821622316,30,32.6,45359,0.1564324463
20179,KS,Sheridan,0,0,30,31.1,46699,0.7880220646
20181,KS,Sherman,0.1635858008,1.308686406,30,32.4,37927,0
20183,KS,Smith,0,0.5312084993,30,30.8,38120,0.796812749
20185,KS,Stafford,0,0.2294630564,30,34,39980,0.4589261129
20187,KS,Stanton,0,0.4597701149,30,30.6,49580,0
20189,KS,Stevens,0,0.6949270327,30,33.7,50070,0.1737317582
20191,KS,Sumner,0,0.5913660556,30,36.7,47113,0.2112021627
20193,KS,Thomas,0.2518574487,1.1333585191,30,29.5,45797,0.2518574487
20195,KS,Trego,0,1.0046885466,30,33.1,40178,0.3348961822
20197,KS,Wabaunsee,0.1420656343,0.2841312686,30,34.3,50740,0.2841312686
20199,KS,Wallace,0,0,30,31.5,43553,0.6591957811
20201,KS,Washington,0,0.1736714137,30,34.1,40956,0.6946856547
20203,KS,Wichita,0,0.4432624113,30,33.7,45918,0.4432624113
20205,KS,Wilson,0,0.5491488193,30,34,37078,0.2196595277
20207,KS,Woodson,0,0.6101281269,30,29.3,33134,0
20209,KS,Wyandotte,0.037705258,0.6535578053,30,39.3,37805,0.1571052417
21001,KY,Adair,0,0.374832664,33.2,33.9,30177,0.3212851406
21003,KY,Allen,0.0494804552,0.3958436418,33.2,33.8,35617,0.2968827313
21005,KY,Anderson,0,0.690353461,33.2,34,52660,0.0920471281
21007,KY,Ballard,0,0.3600144006,33.2,34.3,41776,0.3600144006
21009,KY,Barren,0.0469142174,0.8209988037,33.2,31.4,38000,0.2345710868
21011,KY,Bath,0,0.4236570073,33.2,34.4,32091,0.3389256058
21013,KY,Bell,0.070964766,0.8870595749,33.2,32.1,26911,0.35482383
21015,KY,Boone,0.0973109734,0.8920172565,33.2,29.8,64005,0.0892017256
21017,KY,Bourbon,0,0.6006607268,33.2,33.2,39219,0.2002202423
21019,KY,Boyd,0.0610202587,1.2204051745,33.2,33.9,38029,0.1423806037
21021,KY,Boyle,0.1046828111,0.6978854072,33.2,30.6,39241,0.2791541629
21023,KY,Bracken,0,0.2354603249,33.2,33.6,42056,0.1177301625
21025,KY,Breathitt,0,0.366703337,33.2,40,28045,0.366703337
21027,KY,Breckinridge,0,0.1992925116,33.2,33.8,35428,0.2491156395
21029,KY,Bullitt,0.1054073996,0.5533888479,33.2,34.2,51409,0.0658796247
21031,KY,Butler,0,0.5451713396,33.2,34.8,35162,0.2336448598
21033,KY,Caldwell,0,0.6957866254,33.2,32.6,36255,0.3092385002
21035,KY,Calloway,0.0531137963,0.8232638428,33.2,28.6,39038,0.0796706945
21037,KY,Campbell,0.143001716,0.7370088441,33.2,30.5,47341,0.143001716
21039,KY,Carlisle,0,0.3972983711,33.2,30.3,38182,0.1986491855
21041,KY,Carroll,0,1.1926605505,33.2,33.6,42192,0.2752293578
21043,KY,Carter,0.0365657452,0.6216176686,33.2,32,34303,0.2925259617
21045,KY,Casey,0.0621813207,0.1243626415,33.2,35.4,26612,0.4974505659
21047,KY,Christian,0.0397735559,0.6496347462,33.2,32,36542,0.1856099275
21049,KY,Clark,0.0279431078,0.8941794506,33.2,31.7,45016,0.1397155392
21051,KY,Clay,0,0.5566895528,33.2,31.5,24081,0.2319539803
21053,KY,Clinton,0.0972289742,0.4861448712,33.2,32.2,27133,0.2916869227
21055,KY,Crittenden,0,0.6465517241,33.2,32,33966,0.2155172414
21057,KY,Cumberland,0,0.4399472063,33.2,34.2,27382,0.2932981376
21059,KY,Daviess,0.0919803366,0.7358426932,33.2,30,41878,0.1533005611
21061,KY,Edmonson,0,0.2485295336,33.2,35.5,34849,0.2485295336
21063,KY,Elliott,0,0.2570694087,33.2,36,29335,0.1285347044
21065,KY,Estill,0,0.5519906162,33.2,32.3,29486,0.2069964811
21067,KY,Fayette,0.1309376115,0.9427508028,33.2,28.9,45820,0.1964064173
21069,KY,Fleming,0.0686813187,0.2747252747,33.2,35.7,33141,0.2747252747
21071,KY,Floyd,0,0.6675396031,33.2,38.6,28589,0.436468202
21073,KY,Franklin,0.0803148341,0.8433057586,33.2,31.9,46323,0.1204722512
21075,KY,Fulton,0,0.9195402299,33.2,35.8,30662,0.30651341
21077,KY,Gallatin,0,0.3538153084,33.2,31.5,42761,0.1179384361
21079,KY,Garrard,0,0.29563058,33.2,37.4,40834,0
21081,KY,Grant,0.0408413314,0.57177864,33.2,35,42690,0.0816826629
21083,KY,Graves,0.0532708289,0.47943746,33.2,31.4,34811,0.1331770722
21085,KY,Grayson,0.0385148667,0.5777230011,33.2,35.3,32970,0.1155446002
21087,KY,Green,0,0.4418912947,33.2,30,31423,0.1767565179
21089,KY,Greenup,0.0272427602,0.9534966083,33.2,36.7,40752,0.1634565614
21091,KY,Hancock,0,0.460988821,33.2,36,46729,0
21093,KY,Hardin,0.1027797244,0.6914272366,33.2,30.1,44203,0.1494977809
21095,KY,Harlan,0.0350348597,0.665662334,33.2,34.4,28503,0.3503485969
21097,KY,Harrison,0.0536941581,0.4295532646,33.2,29.4,42124,0.1610824742
21099,KY,Hart,0,0.4355874986,33.2,33.3,31733,0.3811390613
21101,KY,Henderson,0.1289961946,0.8169758992,33.2,32.7,41309,0.1504955604
21103,KY,Henry,0,0.3916960439,33.2,35.3,40806,0.130565348
21105,KY,Hickman,0,0.2103491796,33.2,32.9,39087,0.4206983593
21107,KY,Hopkins,0.0642150777,0.642150777,33.2,34.2,39738,0.1712402072
21109,KY,Jackson,0,0.3000525092,33.2,37.5,26462,0.1500262546
21111,KY,Jefferson,0.093230407,0.8723702366,33.2,33.2,42535,0.2011113065
21113,KY,Jessamine,0.1007353682,0.5641180619,33.2,32.5,43503,0.1007353682
21115,KY,Johnson,0.0855322243,0.8125561305,33.2,40.2,34260,0.0855322243
21117,KY,Kenton,0.136045167,0.5132613118,33.2,31.6,51049,0.1607806519
21119,KY,Knott,0,0.3721161002,33.2,36.6,30693,0.2480774001
21223,KY,Trimble,0,0.2276089678,33.2,35.2,44533,0
21225,KY,Union,0.0673400673,0.4713804714,33.2,36.3,41209,0.404040404
21227,KY,Warren,0.0853898045,0.8026641619,33.2,27.7,41001,0.1707796089
21229,KY,Washington,0.0845094228,0.6760753824,33.2,33.1,38618,0.3380376912
21231,KY,Wayne,0.0480215136,0.5762581637,33.2,31.5,26683,0.1920860546
21233,KY,Webster,0.0736214386,0.3681071928,33.2,33.7,41516,0.2944857543
21235,KY,Whitley,0.0281698076,0.8732640356,33.2,35.8,29813,0.3098678836
21237,KY,Wolfe,0.139586823,0,33.2,31.8,25968,0.418760469
21239,KY,Woodford,0,0.4386489612,33.2,31.6,55962,0.1196315349
22001,LA,Acadia,0.0807597881,0.5007106861,33.1,32.2,36814,0.33919111
22003,LA,Allen,0.0391558009,0.3524022084,33.1,37.6,35711,0.1174674028
22005,LA,Ascension,0.1424932761,0.6323139127,33.1,34.5,62069,0.1692107654
22007,LA,Assumption,0.043429167,0.1737166681,33.1,33.4,43503,0.2171458351
22009,LA,Avoyelles,0.0480399693,0.4083397387,33.1,39,31523,0.2642198309
22011,LA,Beauregard,0.0826879083,0.4961274496,33.1,33.1,43672,0.0551252722
22013,LA,Bienville,0,0.5683432793,33.1,39,31421,0.1420858198
22015,LA,Bossier,0.0818350696,0.7938001751,33.1,33.9,48957,0.1554866322
22017,LA,Caddo,0.1166892914,0.7701493234,33.1,33.9,37739,0.1205789345
22019,LA,Calcasieu,0.0616988786,0.7249618238,33.1,34.6,40928,0.1285393305
22021,LA,Caldwell,0.099960016,0.399840064,33.1,40.8,34855,0.199920032
22023,LA,Cameron,0,0,33.1,36.2,47100,0.4476275739
22025,LA,Catahoula,0,0.4858142246,33.1,35.9,31325,0.0971628449
22027,LA,Claiborne,0,0.5348229142,33.1,35.5,34274,0.1782743047
22029,LA,Concordia,0.147311564,0.7365578198,33.1,35.4,29891,0.147311564
22031,LA,De Soto,0.1112635834,0.2967028891,33.1,36.9,37379,0.0741757223
22033,LA,East Baton Rouge,0.1439735808,0.8031026307,33.1,33.6,44911,0.2946959233
22035,LA,East Carroll,0,0.6643635397,33.1,41.5,25442,0.3986181238
22037,LA,East Feliciana,0.049980008,0.549780088,33.1,35.5,42347,0.049980008
22039,LA,Evangeline,0,0.296647879,33.1,31.5,31736,0.4746366063
22041,LA,Franklin,0.1459073002,0.5349934342,33.1,35.5,30105,0.1459073002
22043,LA,Grant,0,0.090628965,33.1,33.2,38225,0.1359434475
22045,LA,Iberia,0.0675684807,0.4864930607,33.1,36.9,40914,0.2837876188
22047,LA,Iberville,0.0300951005,0.3912363067,33.1,38.4,40140,0.2407608041
22049,LA,Jackson,0.1233349778,0.616674889,33.1,35.2,36312,0.0616674889
22051,LA,Jefferson,0.1060699693,0.8370304098,33.1,32,46500,0.2375044964
22053,LA,Jefferson Davis,0.1272588445,0.5726648002,33.1,34.6,39246,0.254517689
22055,LA,Lafayette,0.1409350157,0.8852480676,33.1,29.5,48295,0.2334236198
22057,LA,Lafourche,0.1133681683,0.4946974616,33.1,38,48436,0.1442867596
22059,LA,La Salle,0.0669926978,0.6029342802,33.1,35.4,41563,0.2009780934
22061,LA,Lincoln,0.0638936809,0.766724171,33.1,32.6,36532,0.0425957873
22063,LA,Livingston,0.0757908778,0.5229570569,33.1,33.2,53125,0.1288444923
22065,LA,Madison,0,0.5759420767,33.1,40.2,25565,0.1645548791
22067,LA,Morehouse,0.0362857869,0.5442868029,33.1,39,29526,0.1088573606
22069,LA,Natchitoches,0.1014301653,0.456435744,33.1,39,32055,0.1775027893
22071,LA,Orleans,0.086662153,0.7826675694,33.1,30.9,36525,0.4062288422
22073,LA,Ouachita,0.0772384673,0.804567368,33.1,33.5,37728,0.1480403957
22075,LA,Plaquemines,0.2508256344,0.6270640859,33.1,33.8,49781,0.1254128172
22077,LA,Pointe Coupee,0.0440024641,0.3960221772,33.1,32.3,41277,0.3960221772
22079,LA,Rapides,0.0755441064,0.7932131175,33.1,34.5,39693,0.1208705703
22081,LA,Red River,0,0.4452855394,33.1,33.8,32711,0
22083,LA,Richland,0.0477988624,0.5257874863,33.1,38.8,32646,0.1433965872
22085,LA,Sabine,0,0.3699897225,33.1,36.5,36604,0.2055498458
22087,LA,St. Bernard,0.0720547616,0.6965293623,33.1,36,38700,0.3122373003
22089,LA,St. Charles,0.1708395816,0.6074296236,33.1,33.4,54553,0.1708395816
22091,LA,St. Helena,0,0.2709782314,33.1,37.5,32936,0.2709782314
22093,LA,St. James,0.1381088298,0.5063990424,33.1,36.2,45829,0.2762176595
22095,LA,St. John the Baptist,0.1117118727,0.6255864873,33.1,36.4,45987,0.24576612
22097,LA,St. Landry,0.0956228634,0.4781143171,33.1,41.4,33466,0.3227271641
22099,LA,St. Martin,0.018965975,0.5120813261,33.1,35.6,39444,0.2844896256
22101,LA,St. Mary,0.0744920573,0.6145594726,33.1,38,40193,0.2420991862
22103,LA,St. Tammany,0.1378141013,0.7433609101,33.1,29,59389,0.1795759502
22105,LA,Tangipahoa,0.0729093251,0.5832746008,33.1,36.8,37454,0.1782227947
22107,LA,Tensas,0,0,33.1,35.3,26976,0.4037141704
22109,LA,Terrebonne,0.0893710956,0.670283217,33.1,39.9,47847,0.1608679721
22111,LA,Union,0.0892100451,0.3568401802,33.1,36.5,36863,0.1784200901
22113,LA,Vermilion,0.0681164109,0.2724656438,33.1,33,43498,0.2894947465
22115,LA,Vernon,0.055690657,0.4455252557,33.1,37.5,43752,0.055690657
22117,LA,Washington,0.0214270409,0.6213841868,33.1,38.6,30950,0.2356974502
22119,LA,Webster,0,0.7083536883,33.1,33.9,35861,0.1709819248
22121,LA,West Baton Rouge,0.1244503443,0.8296689621,33.1,32.8,46783,0.2074172405
22123,LA,West Carroll,0.0868658791,0.6949270327,33.1,37.2,32143,0.4343293954
22125,LA,West Feliciana,0,0.2596559559,33.1,34.9,48917,0.1947419669
22127,LA,Winn,0,0.4,33.1,34.2,33447,0.2666666667
23001,ME,Androscoggin,0.1115148361,0.6319174047,28.9,31.3,41831,0.1858580602
23003,ME,Aroostook,0.0423322233,0.8184229836,28.9,32.9,36344,0.4233222329
23005,ME,Cumberland,0.1690611121,0.8805266254,28.9,21.9,57424,0.2641579876
23007,ME,Franklin,0,0.4897159647,28.9,30.2,39034,0.3917727718
23009,ME,Hancock,0.1099747058,0.7148355878,28.9,24.5,41106,0.5498735291
23011,ME,Kennebec,0.1066859248,0.6893552067,28.9,30.1,44725,0.1805454113
23013,ME,Knox,0.15125542,0.7814863366,28.9,26,42593,0.4033477866
23015,ME,Lincoln,0.1170275015,0.6729081334,28.9,23.5,45520,0.321825629
23017,ME,Oxford,0.0695882118,0.4523233764,28.9,30.3,38789,0.2435587411
23019,ME,Penobscot,0.0650423426,0.5658683803,28.9,31.2,42602,0.1756143249
23021,ME,Piscataquis,0.1735106998,0.2891844997,28.9,32.5,34420,0.4626951995
23023,ME,Sagadahoc,0.1704981387,0.5399107726,28.9,25,52071,0.2273308516
23025,ME,Somerset,0.0385282219,0.5779233288,28.9,33.6,36249,0.2119052206
23027,ME,Waldo,0.0772797527,0.4636785162,28.9,29,37986,0.2833590933
23029,ME,Washington,0.0616104984,0.5852997351,28.9,32.4,32847,0.5544944859
23031,ME,York,0.0954749881,0.7537499058,28.9,26.7,54076,0.2060249742
24001,MD,Allegany,0.1216019024,0.9187699292,28.3,28.4,37083,0.1756471923
24003,MD,Anne Arundel,0.1217101917,0.8283559315,28.3,28,80908,0.1743907224
24005,MD,Baltimore,0.1260008196,0.9199283141,28.3,27.6,62300,0.1724865589
24009,MD,Calvert,0.0892578212,0.6582764315,28.3,28.4,86536,0.1450439595
24011,MD,Caroline,0.0305642154,0.4584632312,28.3,33.9,55480,0.1528210771
24013,MD,Carroll,0.1315655705,0.6877291185,28.3,28.3,80291,0.1375458237
24015,MD,Cecil,0.0393329138,0.5998269352,28.3,32.5,61506,0.1671648836
24017,MD,Charles,0.0664045899,0.7636527837,28.3,33.6,83078,0.1261687208
